,Unnamed: 0,Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId,CultivoId,Tipo,class_idx
114,114,201,aa,-62.00770262294798,-33.63092952263759,119.36753799999998,BC,18/19,6786,19,ALFALFA,11
114,114,201,aa,-62.006951650773395,-33.63047543088623,119.36753799999998,BC,18/19,6787,19,ALFALFA,11
114,114,201,aa,-62.00830947566965,-33.62938083204715,119.36753799999998,BC,18/19,6788,19,ALFALFA,11
114,114,201,aa,-62.00811580837644,-33.629858846797156,119.36753799999998,BC,18/19,6789,19,ALFALFA,11
114,114,201,aa,-62.00691151557907,-33.63005621195109,119.36753799999998,BC,18/19,6790,19,ALFALFA,11
114,114,201,aa,-62.00759024372506,-33.62937597769174,119.36753799999998,BC,18/19,6791,19,ALFALFA,11
114,114,201,aa,-62.00689639218073,-33.62942506679823,119.36753799999998,BC,18/19,6792,19,ALFALFA,11
114,114,201,aa,-62.007461168161065,-33.63005856725325,119.36753799999998,BC,18/19,6793,19,ALFALFA,11
114,114,201,aa,-62.00708304442776,-33.63009443718892,119.36753799999998,BC,18/19,6794,19,ALFALFA,11
114,114,201,aa,-62.00749278744269,-33.63007632028079,119.36753799999998,BC,18/19,6795,19,ALFALFA,11
114,114,201,aa,-62.00665667988564,-33.630156726854075,119.36753799999998,BC,18/19,6796,19,ALFALFA,11
114,114,201,aa,-62.007221650353635,-33.62956325065807,119.36753799999998,BC,18/19,6797,19,ALFALFA,11
114,114,201,aa,-62.008420154701824,-33.62988284156791,119.36753799999998,BC,18/19,6798,19,ALFALFA,11
114,114,201,aa,-62.00850748538604,-33.629946462961854,119.36753799999998,BC,18/19,6799,19,ALFALFA,11
114,114,201,aa,-62.00813035642395,-33.630121527363386,119.36753799999998,BC,18/19,6800,19,ALFALFA,11
114,114,201,aa,-62.00747887779149,-33.63079429574195,119.36753799999998,BC,18/19,6801,19,ALFALFA,11
114,114,201,aa,-62.00719351344738,-33.63020192452976,119.36753799999998,BC,18/19,6802,19,ALFALFA,11
114,114,201,aa,-62.00838344268727,-33.630112388274064,119.36753799999998,BC,18/19,6803,19,ALFALFA,11
114,114,201,aa,-62.00853500502078,-33.630727186805025,119.36753799999998,BC,18/19,6804,19,ALFALFA,11
114,114,201,aa,-62.007844636854564,-33.62964082312591,119.36753799999998,BC,18/19,6805,19,ALFALFA,11
114,114,201,aa,-62.006599785752435,-33.62986500017378,119.36753799999998,BC,18/19,6806,19,ALFALFA,11
114,114,201,aa,-62.00730781138536,-33.6294266703385,119.36753799999998,BC,18/19,6807,19,ALFALFA,11
114,114,201,aa,-62.00716511040502,-33.630017434760994,119.36753799999998,BC,18/19,6808,19,ALFALFA,11
114,114,201,aa,-62.00824037623384,-33.629563605613285,119.36753799999998,BC,18/19,6809,19,ALFALFA,11
114,114,201,aa,-62.00695542708766,-33.6310007084565,119.36753799999998,BC,18/19,6810,19,ALFALFA,11
114,114,201,aa,-62.008212398479905,-33.629746887372974,119.36753799999998,BC,18/19,6811,19,ALFALFA,11
114,114,201,aa,-62.006845810198634,-33.630807506492,119.36753799999998,BC,18/19,6812,19,ALFALFA,11
114,114,201,aa,-62.0081977687919,-33.62984985529216,119.36753799999998,BC,18/19,6813,19,ALFALFA,11
114,114,201,aa,-62.00656100363845,-33.63017401129958,119.36753799999998,BC,18/19,6814,19,ALFALFA,11
114,114,201,aa,-62.00769519894359,-33.63074188291632,119.36753799999998,BC,18/19,6815,19,ALFALFA,11
114,114,201,aa,-62.00812337408747,-33.63084576728382,119.36753799999998,BC,18/19,6816,19,ALFALFA,11
114,114,201,aa,-62.00820371941064,-33.62940616467283,119.36753799999998,BC,18/19,6817,19,ALFALFA,11
114,114,201,aa,-62.007250182729216,-33.62985431287915,119.36753799999998,BC,18/19,6818,19,ALFALFA,11
114,114,201,aa,-62.00685606722113,-33.62957791568962,119.36753799999998,BC,18/19,6819,19,ALFALFA,11
114,114,201,aa,-62.006628108837305,-33.629364566130285,119.36753799999998,BC,18/19,6820,19,ALFALFA,11
114,114,201,aa,-62.00785954400027,-33.62998592054316,119.36753799999998,BC,18/19,6821,19,ALFALFA,11
114,114,201,aa,-62.00667366264084,-33.62994980757714,119.36753799999998,BC,18/19,6822,19,ALFALFA,11
114,114,201,aa,-62.007546011165324,-33.62975066994587,119.36753799999998,BC,18/19,6823,19,ALFALFA,11
114,114,201,aa,-62.007266715509424,-33.63030847321779,119.36753799999998,BC,18/19,6824,19,ALFALFA,11
114,114,201,aa,-62.006762075988476,-33.63018323399133,119.36753799999998,BC,18/19,6825,19,ALFALFA,11
114,114,201,aa,-62.00788330085602,-33.629315163771174,119.36753799999998,BC,18/19,6826,19,ALFALFA,11
114,114,201,aa,-62.00820913183376,-33.63105047936802,119.36753799999998,BC,18/19,6827,19,ALFALFA,11
114,114,201,aa,-62.00807334177801,-33.62950296553902,119.36753799999998,BC,18/19,6828,19,ALFALFA,11
114,114,201,aa,-62.007701441883526,-33.62967507905626,119.36753799999998,BC,18/19,6829,19,ALFALFA,11
114,114,201,aa,-62.0066579286532,-33.62948781462376,119.36753799999998,BC,18/19,6830,19,ALFALFA,11
114,114,201,aa,-62.008297985960155,-33.62996882130017,119.36753799999998,BC,18/19,6831,19,ALFALFA,11
114,114,201,aa,-62.007711097502195,-33.63035573177641,119.36753799999998,BC,18/19,6832,19,ALFALFA,11
114,114,201,aa,-62.007173195467175,-33.63106497754182,119.36753799999998,BC,18/19,6833,19,ALFALFA,11
114,114,201,aa,-62.00724801152992,-33.630893663742285,119.36753799999998,BC,18/19,6834,19,ALFALFA,11
114,114,201,aa,-62.00777249111624,-33.629368350974566,119.36753799999998,BC,18/19,6835,19,ALFALFA,11
114,114,201,aa,-62.006926079507494,-33.630726884164794,119.36753799999998,BC,18/19,6836,19,ALFALFA,11
114,114,201,aa,-62.00773593898734,-33.63016888892956,119.36753799999998,BC,18/19,6837,19,ALFALFA,11
114,114,201,aa,-62.008306879995814,-33.630133337165105,119.36753799999998,BC,18/19,6838,19,ALFALFA,11
114,114,201,aa,-62.0081722434788,-33.629433424947486,119.36753799999998,BC,18/19,6839,19,ALFALFA,11
114,114,201,aa,-62.006563255640266,-33.63046414071071,119.36753799999998,BC,18/19,6840,19,ALFALFA,11
114,114,201,aa,-62.00727397567283,-33.630421665825075,119.36753799999998,BC,18/19,6841,19,ALFALFA,11
114,114,201,aa,-62.00703322711043,-33.630339873255075,119.36753799999998,BC,18/19,6842,19,ALFALFA,11
114,114,201,aa,-62.0082392201602,-33.6298862328295,119.36753799999998,BC,18/19,6843,19,ALFALFA,11
114,114,201,aa,-62.0070455564128,-33.630071411018726,119.36753799999998,BC,18/19,6844,19,ALFALFA,11
114,114,201,aa,-62.00739519126715,-33.63104489662916,119.36753799999998,BC,18/19,6845,19,ALFALFA,11
114,114,201,aa,-62.008090176997285,-33.63095579698681,119.36753799999998,BC,18/19,6846,19,ALFALFA,11
114,114,201,aa,-62.0069211282744,-33.62977775663019,119.36753799999998,BC,18/19,6847,19,ALFALFA,11
114,114,201,aa,-62.006593091484554,-33.62935551232367,119.36753799999998,BC,18/19,6848,19,ALFALFA,11
114,114,201,aa,-62.007948996891216,-33.62950443481039,119.36753799999998,BC,18/19,6849,19,ALFALFA,11
114,114,201,aa,-62.008196626209994,-33.62946858139685,119.36753799999998,BC,18/19,6850,19,ALFALFA,11
114,114,201,aa,-62.00694530766517,-33.631048899286014,119.36753799999998,BC,18/19,6851,19,ALFALFA,11
114,114,201,aa,-62.00712947133692,-33.63053850920906,119.36753799999998,BC,18/19,6852,19,ALFALFA,11
114,114,201,aa,-62.00724897407128,-33.629658501788,119.36753799999998,BC,18/19,6853,19,ALFALFA,11
114,114,201,aa,-62.00708734980503,-33.629873650332925,119.36753799999998,BC,18/19,6854,19,ALFALFA,11
114,114,201,aa,-62.00740580394005,-33.630727931247414,119.36753799999998,BC,18/19,6855,19,ALFALFA,11
114,114,201,aa,-62.007615215353646,-33.62951023526545,119.36753799999998,BC,18/19,6856,19,ALFALFA,11
114,114,201,aa,-62.00662965419016,-33.630840190166126,119.36753799999998,BC,18/19,6857,19,ALFALFA,11
114,114,201,aa,-62.00790140198025,-33.629461205078705,119.36753799999998,BC,18/19,6858,19,ALFALFA,11
114,114,201,aa,-62.00665961175446,-33.629452865428455,119.36753799999998,BC,18/19,6859,19,ALFALFA,11
114,114,201,aa,-62.00799882868835,-33.63096772766742,119.36753799999998,BC,18/19,6860,19,ALFALFA,11
114,114,201,aa,-62.00808606388262,-33.62950393258015,119.36753799999998,BC,18/19,6861,19,ALFALFA,11
114,114,201,aa,-62.006884823375245,-33.6295823132986,119.36753799999998,BC,18/19,6862,19,ALFALFA,11
114,114,201,aa,-62.007509143081506,-33.62960588938236,119.36753799999998,BC,18/19,6863,19,ALFALFA,11
114,114,201,aa,-62.00778545402711,-33.62937511455328,119.36753799999998,BC,18/19,6864,19,ALFALFA,11
114,114,201,aa,-62.00657255614104,-33.63077439270197,119.36753799999998,BC,18/19,6865,19,ALFALFA,11
114,114,201,aa,-62.008510226231394,-33.629840359786776,119.36753799999998,BC,18/19,6866,19,ALFALFA,11
114,114,201,aa,-62.0072136292048,-33.63064104174647,119.36753799999998,BC,18/19,6867,19,ALFALFA,11
114,114,201,aa,-62.00848508401186,-33.6304086835689,119.36753799999998,BC,18/19,6868,19,ALFALFA,11
114,114,201,aa,-62.00792707120904,-33.63106573860578,119.36753799999998,BC,18/19,6869,19,ALFALFA,11
114,114,201,aa,-62.007278372443764,-33.63060890270726,119.36753799999998,BC,18/19,6870,19,ALFALFA,11
114,114,201,aa,-62.00757901013739,-33.62987239959809,119.36753799999998,BC,18/19,6871,19,ALFALFA,11
114,114,201,aa,-62.006594934186396,-33.630246198390616,119.36753799999998,BC,18/19,6872,19,ALFALFA,11
114,114,201,aa,-62.00763172752623,-33.63064010362395,119.36753799999998,BC,18/19,6873,19,ALFALFA,11
114,114,201,aa,-62.007233003527965,-33.62975497361754,119.36753799999998,BC,18/19,6874,19,ALFALFA,11
114,114,201,aa,-62.007585859967264,-33.62943409107731,119.36753799999998,BC,18/19,6875,19,ALFALFA,11
114,114,201,aa,-62.00654662263993,-33.62954680245788,119.36753799999998,BC,18/19,6876,19,ALFALFA,11
114,114,201,aa,-62.00758954683986,-33.63101719499485,119.36753799999998,BC,18/19,6877,19,ALFALFA,11
114,114,201,aa,-62.00681149118642,-33.62949273762654,119.36753799999998,BC,18/19,6878,19,ALFALFA,11
114,114,201,aa,-62.008265813000136,-33.63071739359132,119.36753799999998,BC,18/19,6879,19,ALFALFA,11
114,114,201,aa,-62.006985218775874,-33.62985138713092,119.36753799999998,BC,18/19,6880,19,ALFALFA,11
114,114,201,aa,-62.00749874774506,-33.62966553523163,119.36753799999998,BC,18/19,6881,19,ALFALFA,11
114,114,201,aa,-62.007517517712536,-33.63015631432508,119.36753799999998,BC,18/19,6882,19,ALFALFA,11
114,114,201,aa,-62.00852977974102,-33.63015096052014,119.36753799999998,BC,18/19,6883,19,ALFALFA,11
114,114,201,aa,-62.00817903456783,-33.63101823425059,119.36753799999998,BC,18/19,6884,19,ALFALFA,11
114,114,201,aa,-62.007176820291505,-33.62964970809214,119.36753799999998,BC,18/19,6885,19,ALFALFA,11
114,114,201,aa,-62.0084616486752,-33.62991567039344,119.36753799999998,BC,18/19,6886,19,ALFALFA,11
114,114,201,aa,-62.00852723670889,-33.62937584707107,119.36753799999998,BC,18/19,6887,19,ALFALFA,11
114,114,201,aa,-62.006635670226366,-33.631072429692864,119.36753799999998,BC,18/19,6888,19,ALFALFA,11
114,114,201,aa,-62.00861136876301,-33.629859102004936,119.36753799999998,BC,18/19,6889,19,ALFALFA,11
114,114,201,aa,-62.006871201866325,-33.630728412645716,119.36753799999998,BC,18/19,6890,19,ALFALFA,11
114,114,201,aa,-62.00669655184214,-33.62969648647338,119.36753799999998,BC,18/19,6891,19,ALFALFA,11
114,114,201,aa,-62.00807292416934,-33.63090943763587,119.36753799999998,BC,18/19,6892,19,ALFALFA,11
114,114,201,aa,-62.006715181012964,-33.62947152059731,119.36753799999998,BC,18/19,6893,19,ALFALFA,11
114,114,201,aa,-62.00671394407521,-33.62937929372285,119.36753799999998,BC,18/19,6894,19,ALFALFA,11
114,114,201,aa,-62.00799659271605,-33.63034843594523,119.36753799999998,BC,18/19,6895,19,ALFALFA,11
114,114,201,aa,-62.007178024854404,-33.63075833081245,119.36753799999998,BC,18/19,6896,19,ALFALFA,11
114,114,201,aa,-62.008055461200094,-33.630186107779636,119.36753799999998,BC,18/19,6897,19,ALFALFA,11
114,114,201,aa,-62.00805210419657,-33.63097301541828,119.36753799999998,BC,18/19,6898,19,ALFALFA,11
114,114,201,aa,-62.00676469514719,-33.630898738162365,119.36753799999998,BC,18/19,6899,19,ALFALFA,11
114,114,201,aa,-62.00756769211006,-33.629313285049754,119.36753799999998,BC,18/19,6900,19,ALFALFA,11
114,114,201,aa,-62.00667569420587,-33.62967362062905,119.36753799999998,BC,18/19,6901,19,ALFALFA,11
114,114,201,aa,-62.0073379955538,-33.6295835015993,119.36753799999998,BC,18/19,6902,19,ALFALFA,11
114,114,201,aa,-62.007587233721296,-33.63102457793548,119.36753799999998,BC,18/19,6903,19,ALFALFA,11
114,114,201,aa,-62.006695239517015,-33.6299374964918,119.36753799999998,BC,18/19,6904,19,ALFALFA,11
114,114,201,aa,-62.00695916043824,-33.62985620152172,119.36753799999998,BC,18/19,6905,19,ALFALFA,11
114,114,201,aa,-62.007127488356275,-33.63039140550651,119.36753799999998,BC,18/19,6906,19,ALFALFA,11
114,114,201,aa,-62.0082832007283,-33.63036465942997,119.36753799999998,BC,18/19,6907,19,ALFALFA,11
114,114,201,aa,-62.00743295178588,-33.63078922777096,119.36753799999998,BC,18/19,6908,19,ALFALFA,11
114,114,201,aa,-62.00733913052299,-33.62975012665496,119.36753799999998,BC,18/19,6909,19,ALFALFA,11
114,114,201,aa,-62.00804411116673,-33.63006454159247,119.36753799999998,BC,18/19,6910,19,ALFALFA,11
114,114,201,aa,-62.00698278378013,-33.629566076710155,119.36753799999998,BC,18/19,6911,19,ALFALFA,11
114,114,201,aa,-62.00753642255697,-33.62977459119329,119.36753799999998,BC,18/19,6912,19,ALFALFA,11
114,114,201,aa,-62.00683299384287,-33.62962533679981,119.36753799999998,BC,18/19,6913,19,ALFALFA,11
114,114,201,aa,-62.00708057913876,-33.62975863777559,119.36753799999998,BC,18/19,6914,19,ALFALFA,11
114,114,201,aa,-62.00862020717961,-33.62953779656047,119.36753799999998,BC,18/19,6915,19,ALFALFA,11
114,114,201,aa,-62.00824751484965,-33.629799202889565,119.36753799999998,BC,18/19,6916,19,ALFALFA,11
114,114,201,aa,-62.00801232838836,-33.630465538806035,119.36753799999998,BC,18/19,6917,19,ALFALFA,11
114,114,201,aa,-62.00853411508133,-33.62999283864278,119.36753799999998,BC,18/19,6918,19,ALFALFA,11
114,114,201,aa,-62.00661534546131,-33.63050675245912,119.36753799999998,BC,18/19,6919,19,ALFALFA,11
114,114,201,aa,-62.008248193304674,-33.631077524145894,119.36753799999998,BC,18/19,6920,19,ALFALFA,11
114,114,201,aa,-62.00699357328264,-33.62934619797541,119.36753799999998,BC,18/19,6921,19,ALFALFA,11
114,114,201,aa,-62.00761352861086,-33.6295471100222,119.36753799999998,BC,18/19,6922,19,ALFALFA,11
114,114,201,aa,-62.00693744853417,-33.629783526850446,119.36753799999998,BC,18/19,6923,19,ALFALFA,11
114,114,201,aa,-62.00766405204254,-33.6300934976155,119.36753799999998,BC,18/19,6924,19,ALFALFA,11
114,114,201,aa,-62.00690185461085,-33.63081769663627,119.36753799999998,BC,18/19,6925,19,ALFALFA,11
114,114,201,aa,-62.00800739282815,-33.629878381177086,119.36753799999998,BC,18/19,6926,19,ALFALFA,11
114,114,201,aa,-62.00676513986197,-33.62953251208034,119.36753799999998,BC,18/19,6927,19,ALFALFA,11
114,114,201,aa,-62.00712543671728,-33.629937376900315,119.36753799999998,BC,18/19,6928,19,ALFALFA,11
114,114,201,aa,-62.00741349771759,-33.63073647055794,119.36753799999998,BC,18/19,6929,19,ALFALFA,11
114,114,201,aa,-62.00737755856381,-33.629701250332054,119.36753799999998,BC,18/19,6930,19,ALFALFA,11
114,114,201,aa,-62.00733087073782,-33.629644149823086,119.36753799999998,BC,18/19,6931,19,ALFALFA,11
114,114,201,aa,-62.00817552135137,-33.629367473327115,119.36753799999998,BC,18/19,6932,19,ALFALFA,11
114,114,201,aa,-62.00799893023156,-33.63093301187815,119.36753799999998,BC,18/19,6933,19,ALFALFA,11
114,114,201,aa,-62.00788988651716,-33.63076515498711,119.36753799999998,BC,18/19,6934,19,ALFALFA,11
114,114,201,aa,-62.006784144682705,-33.629989018447745,119.36753799999998,BC,18/19,6935,19,ALFALFA,11
114,114,201,aa,-62.007663317829035,-33.630337550707736,119.36753799999998,BC,18/19,6936,19,ALFALFA,11
114,114,201,aa,-62.00846237914195,-33.63039697479224,119.36753799999998,BC,18/19,6937,19,ALFALFA,11
114,114,201,aa,-62.006556410993724,-33.62961102490759,119.36753799999998,BC,18/19,6938,19,ALFALFA,11
114,114,201,aa,-62.006919496761014,-33.630727116520305,119.36753799999998,BC,18/19,6939,19,ALFALFA,11
114,114,201,aa,-62.00753917147494,-33.63071819834787,119.36753799999998,BC,18/19,6940,19,ALFALFA,11
114,114,201,aa,-62.00802915306308,-33.630202701413296,119.36753799999998,BC,18/19,6941,19,ALFALFA,11
114,114,201,aa,-62.007919585672475,-33.630574573471314,119.36753799999998,BC,18/19,6942,19,ALFALFA,11
114,114,201,aa,-62.00756788448132,-33.63039252300443,119.36753799999998,BC,18/19,6943,19,ALFALFA,11
114,114,201,aa,-62.00778724666546,-33.629413016026106,119.36753799999998,BC,18/19,6944,19,ALFALFA,11
114,114,201,aa,-62.007191702836884,-33.630896341424894,119.36753799999998,BC,18/19,6945,19,ALFALFA,11
114,114,201,aa,-62.007584819452774,-33.63048219516957,119.36753799999998,BC,18/19,6946,19,ALFALFA,11
114,114,201,aa,-62.007352981795364,-33.630116245097234,119.36753799999998,BC,18/19,6947,19,ALFALFA,11
114,114,201,aa,-62.00833017914253,-33.630734190815375,119.36753799999998,BC,18/19,6948,19,ALFALFA,11
114,114,201,aa,-62.007418163935135,-33.63062751619239,119.36753799999998,BC,18/19,6949,19,ALFALFA,11
114,114,201,aa,-62.006595931382,-33.630415455681394,119.36753799999998,BC,18/19,6950,19,ALFALFA,11
114,114,201,aa,-62.008124010597044,-33.629586148268594,119.36753799999998,BC,18/19,6951,19,ALFALFA,11
114,114,201,aa,-62.00729678939116,-33.62943018770266,119.36753799999998,BC,18/19,6952,19,ALFALFA,11
114,114,201,aa,-62.007719198708024,-33.629461368479255,119.36753799999998,BC,18/19,6953,19,ALFALFA,11
114,114,201,aa,-62.00666335699137,-33.63051537282518,119.36753799999998,BC,18/19,6954,19,ALFALFA,11
114,114,201,aa,-62.00750130988809,-33.63042390441698,119.36753799999998,BC,18/19,6955,19,ALFALFA,11
114,114,201,aa,-62.006552651005215,-33.63081601336663,119.36753799999998,BC,18/19,6956,19,ALFALFA,11
114,114,201,aa,-62.00787788379028,-33.629963148891036,119.36753799999998,BC,18/19,6957,19,ALFALFA,11
114,114,201,aa,-62.00795543390294,-33.63025530569337,119.36753799999998,BC,18/19,6958,19,ALFALFA,11
114,114,201,aa,-62.00838970438347,-33.63036744644489,119.36753799999998,BC,18/19,6959,19,ALFALFA,11
114,114,201,aa,-62.00850073567876,-33.6304380838073,119.36753799999998,BC,18/19,6960,19,ALFALFA,11
114,114,201,aa,-62.00775734321285,-33.63023565100062,119.36753799999998,BC,18/19,6961,19,ALFALFA,11
114,114,201,aa,-62.007049746474316,-33.631000547869064,119.36753799999998,BC,18/19,6962,19,ALFALFA,11
114,114,201,aa,-62.00777499916201,-33.63087595112984,119.36753799999998,BC,18/19,6963,19,ALFALFA,11
114,114,201,aa,-62.008405462800845,-33.62962621407735,119.36753799999998,BC,18/19,6964,19,ALFALFA,11
114,114,201,aa,-62.008573818134636,-33.62951580769336,119.36753799999998,BC,18/19,6965,19,ALFALFA,11
114,114,201,aa,-62.00844896886002,-33.629625378448566,119.36753799999998,BC,18/19,6966,19,ALFALFA,11
114,114,201,aa,-62.00782143792782,-33.63039042853263,119.36753799999998,BC,18/19,6967,19,ALFALFA,11
114,114,201,aa,-62.0067122163302,-33.62990614424979,119.36753799999998,BC,18/19,6968,19,ALFALFA,11
114,114,201,aa,-62.00685926228507,-33.630495810006835,119.36753799999998,BC,18/19,6969,19,ALFALFA,11
114,114,201,aa,-62.008507176742285,-33.62970980567015,119.36753799999998,BC,18/19,6970,19,ALFALFA,11
114,114,201,aa,-62.00838796920472,-33.63102629709713,119.36753799999998,BC,18/19,6971,19,ALFALFA,11
114,114,201,aa,-62.00750800875406,-33.62990932828884,119.36753799999998,BC,18/19,6972,19,ALFALFA,11
114,114,201,aa,-62.00790605761482,-33.63003517131329,119.36753799999998,BC,18/19,6973,19,ALFALFA,11
114,114,201,aa,-62.0072251024338,-33.63056782711535,119.36753799999998,BC,18/19,6974,19,ALFALFA,11
114,114,201,aa,-62.00695146906264,-33.630346298577074,119.36753799999998,BC,18/19,6975,19,ALFALFA,11
114,114,201,aa,-62.00848530527289,-33.63065954327319,119.36753799999998,BC,18/19,6976,19,ALFALFA,11
114,114,201,aa,-62.00833258252441,-33.630372565542345,119.36753799999998,BC,18/19,6977,19,ALFALFA,11
114,114,201,aa,-62.007978029245116,-33.63015893716684,119.36753799999998,BC,18/19,6978,19,ALFALFA,11
114,114,201,aa,-62.006732430826126,-33.630125600835605,119.36753799999998,BC,18/19,6979,19,ALFALFA,11
114,114,201,aa,-62.00770645419068,-33.630259416806695,119.36753799999998,BC,18/19,6980,19,ALFALFA,11
114,114,201,aa,-62.00653110773933,-33.630291536712164,119.36753799999998,BC,18/19,6981,19,ALFALFA,11
114,114,201,aa,-62.00710645354662,-33.63086852889911,119.36753799999998,BC,18/19,6982,19,ALFALFA,11
114,114,201,aa,-62.0076547634077,-33.630056210839676,119.36753799999998,BC,18/19,6983,19,ALFALFA,11
114,114,201,aa,-62.00667002297584,-33.63058021677981,119.36753799999998,BC,18/19,6984,19,ALFALFA,11
114,114,201,aa,-62.008173365514466,-33.62941380406751,119.36753799999998,BC,18/19,6985,19,ALFALFA,11
114,114,201,aa,-62.00752920931934,-33.62930855138542,119.36753799999998,BC,18/19,6986,19,ALFALFA,11
114,114,201,aa,-62.006911409588454,-33.63010832691106,119.36753799999998,BC,18/19,6987,19,ALFALFA,11
114,114,201,aa,-62.00771952943595,-33.62935641671992,119.36753799999998,BC,18/19,6988,19,ALFALFA,11
114,114,201,aa,-62.00752716626823,-33.630894406359964,119.36753799999998,BC,18/19,6989,19,ALFALFA,11
114,114,201,aa,-62.006962186396386,-33.630717727230746,119.36753799999998,BC,18/19,6990,19,ALFALFA,11
114,114,201,aa,-62.00711788925553,-33.62949865111266,119.36753799999998,BC,18/19,6991,19,ALFALFA,11
114,114,201,aa,-62.00655365314621,-33.629582813165726,119.36753799999998,BC,18/19,6992,19,ALFALFA,11
114,114,201,aa,-62.00744177889975,-33.630368728871375,119.36753799999998,BC,18/19,6993,19,ALFALFA,11
114,114,201,aa,-62.007253313578296,-33.63023318920127,119.36753799999998,BC,18/19,6994,19,ALFALFA,11
114,114,201,aa,-62.006797304471,-33.630425616186685,119.36753799999998,BC,18/19,6995,19,ALFALFA,11
114,114,201,aa,-62.00777775229413,-33.631027968168205,119.36753799999998,BC,18/19,6996,19,ALFALFA,11
114,114,201,aa,-62.00699502462204,-33.62971678675796,119.36753799999998,BC,18/19,6997,19,ALFALFA,11
114,114,201,aa,-62.008036154191515,-33.63013950266899,119.36753799999998,BC,18/19,6998,19,ALFALFA,11
114,114,201,aa,-62.006599455212616,-33.630314435712755,119.36753799999998,BC,18/19,6999,19,ALFALFA,11
114,114,201,aa,-62.00665502190049,-33.629749263692595,119.36753799999998,BC,18/19,7000,19,ALFALFA,11
114,114,201,aa,-62.00691741595238,-33.63052399917475,119.36753799999998,BC,18/19,7001,19,ALFALFA,11
114,114,201,aa,-62.006747116642714,-33.6300894536716,119.36753799999998,BC,18/19,7002,19,ALFALFA,11
